"player","ally_code","name","base_id","alignment","role","gear_level","power","stars","level","Affiliation1","Affiliation2","Affiliation3","Affiliation4","zeta_1","zeta_2","zeta_3"
"NostraDazmous",126741569,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,28646,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"kallah",742876214,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,28042,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,31626,7,75,"Geonosian","Separatist",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,18818,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,16221,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Martyvu",414326312,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,32248,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Lexicon",755564748,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,32058,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Zordo",347361694,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,42687,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,32681,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Rufuska",517585818,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,40067,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,35859,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"lisalala",274949228,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,39730,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,30607,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Bullet",647171153,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,5969,5,1,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,39867,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Scrubz",653454484,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,42756,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,28839,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Rac00n",911198655,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,18948,7,85,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Blaine",163941995,"Sun Fac's Geonosian Starfighter","GEONOSIANSTARFIGHTER1","Dark Side","Tank",1,11626,4,80,"Geonosian","Separatist",NA,NA,NA,NA,NA
"Code",853781739,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,50608,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"btrie",962472279,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,51123,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Drewish",266161177,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,50344,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"D'Artagnan",244782846,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,57064,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Peps",912783323,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,55447,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"YimYames",663748144,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,48087,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Kelsier",866766384,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,41991,6,85,"Empire","Sith",NA,NA,NA,NA,NA
"Oberon",298518446,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,56377,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"boogstien",569715162,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,49709,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"doctorx",284629595,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,46942,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Tez",613277982,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,54001,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,47775,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Apathy",173129783,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,42933,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Adam",641878415,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,36982,4,85,"Empire","Sith",NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,51534,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Kems",588232271,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,50057,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"NostraDazmous",126741569,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,50049,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"kallah",742876214,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,50438,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,58602,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,57372,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,49655,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Martyvu",414326312,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,49324,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Lexicon",755564748,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,50069,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Zordo",347361694,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,56688,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,51183,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Rufuska",517585818,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,57690,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,40596,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"lisalala",274949228,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,52320,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,59057,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Bullet",647171153,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,41138,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Smartinsk",867856267,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,52683,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Scrubz",653454484,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,45576,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,57375,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Rac00n",911198655,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,54053,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Blaine",163941995,"TIE Advanced x1","TIEADVANCED","Dark Side","Attacker",1,50320,7,85,"Empire","Sith",NA,NA,NA,NA,NA
"Code",853781739,"TIE Reaper","TIEREAPER","Dark Side","Support",1,28891,4,68,"Empire",NA,NA,NA,NA,NA,NA
"btrie",962472279,"TIE Reaper","TIEREAPER","Dark Side","Support",1,46870,7,85,"Empire",NA,NA,NA,NA,NA,NA
"Drewish",266161177,"TIE Reaper","TIEREAPER","Dark Side","Support",1,33675,4,85,"Empire",NA,NA,NA,NA,NA,NA
"D'Artagnan",244782846,"TIE Reaper","TIEREAPER","Dark Side","Support",1,47576,6,85,"Empire",NA,NA,NA,NA,NA,NA
"Peps",912783323,"TIE Reaper","TIEREAPER","Dark Side","Support",1,38991,7,85,"Empire",NA,NA,NA,NA,NA,NA
"YimYames",663748144,"TIE Reaper","TIEREAPER","Dark Side","Support",1,38500,5,85,"Empire",NA,NA,NA,NA,NA,NA
"Kelsier",866766384,"TIE Reaper","TIEREAPER","Dark Side","Support",1,37950,6,85,"Empire",NA,NA,NA,NA,NA,NA
"Oberon",298518446,"TIE Reaper","TIEREAPER","Dark Side","Support",1,40646,7,85,"Empire",NA,NA,NA,NA,NA,NA
"boogstien",569715162,"TIE Reaper","TIEREAPER","Dark Side","Support",1,42720,6,85,"Empire",NA,NA,NA,NA,NA,NA
"doctorx",284629595,"TIE Reaper","TIEREAPER","Dark Side","Support",1,23016,4,36,"Empire",NA,NA,NA,NA,NA,NA
"Tez",613277982,"TIE Reaper","TIEREAPER","Dark Side","Support",1,38669,5,85,"Empire",NA,NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"TIE Reaper","TIEREAPER","Dark Side","Support",1,53216,7,85,"Empire",NA,NA,NA,NA,NA,NA
"Apathy",173129783,"TIE Reaper","TIEREAPER","Dark Side","Support",1,15445,4,85,"Empire",NA,NA,NA,NA,NA,NA
"Adam",641878415,"TIE Reaper","TIEREAPER","Dark Side","Support",1,39906,6,85,"Empire",NA,NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"TIE Reaper","TIEREAPER","Dark Side","Support",1,45661,7,85,"Empire",NA,NA,NA,NA,NA,NA
"Kems",588232271,"TIE Reaper","TIEREAPER","Dark Side","Support",1,40911,6,85,"Empire",NA,NA,NA,NA,NA,NA
"NostraDazmous",126741569,"TIE Reaper","TIEREAPER","Dark Side","Support",1,43410,6,85,"Empire",NA,NA,NA,NA,NA,NA
"kallah",742876214,"TIE Reaper","TIEREAPER","Dark Side","Support",1,52483,7,85,"Empire",NA,NA,NA,NA,NA,NA
"DarthHelmet",627172986,"TIE Reaper","TIEREAPER","Dark Side","Support",1,46455,7,85,"Empire",NA,NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"TIE Reaper","TIEREAPER","Dark Side","Support",1,25701,4,85,"Empire",NA,NA,NA,NA,NA,NA
"Martyvu",414326312,"TIE Reaper","TIEREAPER","Dark Side","Support",1,41024,6,85,"Empire",NA,NA,NA,NA,NA,NA
"Lexicon",755564748,"TIE Reaper","TIEREAPER","Dark Side","Support",1,47346,7,85,"Empire",NA,NA,NA,NA,NA,NA
"Zordo",347361694,"TIE Reaper","TIEREAPER","Dark Side","Support",1,51743,7,85,"Empire",NA,NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"TIE Reaper","TIEREAPER","Dark Side","Support",1,49553,7,85,"Empire",NA,NA,NA,NA,NA,NA
"Rufuska",517585818,"TIE Reaper","TIEREAPER","Dark Side","Support",1,52577,7,85,"Empire",NA,NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"TIE Reaper","TIEREAPER","Dark Side","Support",1,39204,6,85,"Empire",NA,NA,NA,NA,NA,NA
"lisalala",274949228,"TIE Reaper","TIEREAPER","Dark Side","Support",1,29797,5,85,"Empire",NA,NA,NA,NA,NA,NA
"RogueSparrow",261839383,"TIE Reaper","TIEREAPER","Dark Side","Support",1,29337,5,85,"Empire",NA,NA,NA,NA,NA,NA
"Bullet",647171153,"TIE Reaper","TIEREAPER","Dark Side","Support",1,31055,6,85,"Empire",NA,NA,NA,NA,NA,NA
"Smartinsk",867856267,"TIE Reaper","TIEREAPER","Dark Side","Support",1,53457,7,85,"Empire",NA,NA,NA,NA,NA,NA
"Scrubz",653454484,"TIE Reaper","TIEREAPER","Dark Side","Support",1,50640,7,85,"Empire",NA,NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"TIE Reaper","TIEREAPER","Dark Side","Support",1,41419,7,85,"Empire",NA,NA,NA,NA,NA,NA
"Rac00n",911198655,"TIE Reaper","TIEREAPER","Dark Side","Support",1,31753,4,85,"Empire",NA,NA,NA,NA,NA,NA
"Blaine",163941995,"TIE Reaper","TIEREAPER","Dark Side","Support",1,42400,6,85,"Empire",NA,NA,NA,NA,NA,NA
"Code",853781739,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,47168,7,85,"First Order",NA,NA,NA,NA,NA,NA
"btrie",962472279,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,47019,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Drewish",266161177,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,49720,7,85,"First Order",NA,NA,NA,NA,NA,NA
"D'Artagnan",244782846,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,44246,6,85,"First Order",NA,NA,NA,NA,NA,NA
"Peps",912783323,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,35751,7,85,"First Order",NA,NA,NA,NA,NA,NA
"YimYames",663748144,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,47755,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Kelsier",866766384,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,37187,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Oberon",298518446,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,32964,7,63,"First Order",NA,NA,NA,NA,NA,NA
"boogstien",569715162,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,48996,7,85,"First Order",NA,NA,NA,NA,NA,NA
"doctorx",284629595,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,5526,2,1,"First Order",NA,NA,NA,NA,NA,NA
"Tez",613277982,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,26169,6,85,"First Order",NA,NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,15684,5,85,"First Order",NA,NA,NA,NA,NA,NA
"Apathy",173129783,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,8182,2,85,"First Order",NA,NA,NA,NA,NA,NA
"Adam",641878415,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,51177,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,44762,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Kems",588232271,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,51860,7,85,"First Order",NA,NA,NA,NA,NA,NA
"NostraDazmous",126741569,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,48522,7,85,"First Order",NA,NA,NA,NA,NA,NA
"kallah",742876214,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,46623,7,85,"First Order",NA,NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,42592,6,85,"First Order",NA,NA,NA,NA,NA,NA
"DarthHelmet",627172986,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,51294,7,85,"First Order",NA,NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,38244,6,85,"First Order",NA,NA,NA,NA,NA,NA
"Martyvu",414326312,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,35611,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Lexicon",755564748,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,35004,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Zordo",347361694,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,29958,7,60,"First Order",NA,NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,37794,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Rufuska",517585818,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,42483,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,38262,7,85,"First Order",NA,NA,NA,NA,NA,NA
"lisalala",274949228,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,4527,2,85,"First Order",NA,NA,NA,NA,NA,NA
"RogueSparrow",261839383,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,55935,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Bullet",647171153,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,31628,6,85,"First Order",NA,NA,NA,NA,NA,NA
"Smartinsk",867856267,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,32970,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Scrubz",653454484,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,55027,7,85,"First Order",NA,NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,29122,7,85,"First Order",NA,NA,NA,NA,NA,NA
"Rac00n",911198655,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,36201,6,85,"First Order",NA,NA,NA,NA,NA,NA
"Blaine",163941995,"TIE Silencer","TIESILENCER","Dark Side","Attacker",1,27091,6,85,"First Order",NA,NA,NA,NA,NA,NA
"Code",853781739,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,43794,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"btrie",962472279,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,47349,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Drewish",266161177,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,34011,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,41184,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Peps",912783323,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,45273,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"YimYames",663748144,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,39999,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Kelsier",866766384,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,27091,4,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Oberon",298518446,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,45521,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"boogstien",569715162,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,33769,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"doctorx",284629595,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,34876,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Tez",613277982,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,34053,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,31389,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Apathy",173129783,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,33454,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Adam",641878415,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,49566,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,42015,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Kems",588232271,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,38855,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"NostraDazmous",126741569,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,40548,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"kallah",742876214,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,35785,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,46992,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,37893,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"DJ Harr0w",693446368,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,36798,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Martyvu",414326312,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,34503,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Lexicon",755564748,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,32799,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Zordo",347361694,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,43814,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Cyrus Sophus",397523631,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,35090,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Rufuska",517585818,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,50151,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Wes Biriuk",625985749,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,33075,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"lisalala",274949228,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,29739,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"RogueSparrow",261839383,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,34882,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Bullet",647171153,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,13432,6,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Smartinsk",867856267,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,36152,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Scrubz",653454484,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,9626,6,1,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"GrandmasterHardy",589629316,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,41909,7,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Rac00n",911198655,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,43412,6,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Blaine",163941995,"Umbaran Starfighter","UMBARANSTARFIGHTER","Light Side","Tank",1,21442,6,85,"Clone Trooper","Galactic Republic",NA,NA,NA,NA,NA
"Code",853781739,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,37677,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"btrie",962472279,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,41688,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Drewish",266161177,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,39237,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"D'Artagnan",244782846,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,41427,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Peps",912783323,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,34907,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"YimYames",663748144,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,39223,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Kelsier",866766384,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,33396,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Oberon",298518446,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,37533,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"boogstien",569715162,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,37041,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"doctorx",284629595,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,37432,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Tez",613277982,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,43173,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Sarith LeKit",145177637,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,41408,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Apathy",173129783,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,37392,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Adam",641878415,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,32705,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Mhann Uhdea",453922222,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,38789,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"Kems",588232271,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,39088,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"NostraDazmous",126741569,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,38526,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"kallah",742876214,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,41408,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"AsahiSuperdry",469719352,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,38853,7,85,"Rebel",NA,NA,NA,NA,NA,NA
"DarthHelmet",627172986,"Wedge Antilles's X-wing","XWINGRED2","Light Side","Attacker",1,27541,7,85,"Rebel",NA,NA,NA,NA,NA,NA
